Var1,powerall_1,powerall_2,powerall_3,powerall_4,powerall_5,powerall_6,powerall_7,powerall_8,powerall_9,powerall_10,powerall_11,powerall_12,powerall_13,powerall_14,powerall_15,powerall_16,powerall_17,powerall_18,powerall_19,powerall_20,powerall_21,powerall_22,powerall_23,powerall_24,powerall_25,powerall_26,powerall_27,powerall_28,powerall_29,powerall_30,powerall_31,powerall_32,powerall_33,powerall_34,powerall_35,powerall_36,powerall_37,powerall_38,powerall_39,powerall_40,powerall_41,powerall_42,powerall_43,powerall_44,powerall_45,powerall_46,powerall_47,powerall_48,powerall_49,powerall_50,powerall_51,powerall_52,powerall_53,powerall_54,powerall_55,powerall_56,powerall_57,powerall_58,powerall_59,powerall_60,powerall_61,powerall_62,powerall_63,powerall_64,powerall_65,powerall_66,powerall_67,powerall_68,powerall_69,powerall_70,powerall_71,powerall_72,powerall_73,powerall_74,powerall_75,powerall_76,powerall_77,powerall_78,powerall_79,powerall_80,powerall_81,powerall_82,powerall_83,powerall_84,powerall_85,powerall_86,powerall_87,powerall_88,powerall_89,powerall_90,powerall_91,powerall_92,powerall_93,powerall_94,powerall_95,powerall_96,powerall_97,powerall_98,powerall_99,powerall_100,powerall_101
82000,8.00333857252028,19.1201791970644,29.5877818493305,39.8715716188306,49.7363907688032,59.5135797359039,68.2142959588687,76.6289598921428,85.531876047137,93.6342727754029,101.528863821732,108.983932360488,115.080936197282,120.635144432032,127.823621307497,133.607653624291,138.06993601437,143.464451683439,147.846841798782,152.107492334825,156.02552984883,159.885486085402,164.002583410866,167.080192153724,170.214009971013,171.095681137838,171.807045586055,177.829733437307,176.749046612433,178.797347984025,182.316928201003,182.663171892132,185.394331532932,186.456916590134,186.929229660846,189.572641282576,187.832684592628,188.839605877744,188.726825650379,190.195738143299,187.99249990418,185.960544167712,187.354888312262,188.996041819746,189.120462534295,187.971069248707,190.663592954671,187.091870996154,186.434826562127,185.227224002769,187.099036489875,186.122436105544,185.474089710517,184.215509920875,183.125981983239,184.111586517784,182.541223683752,181.677757381722,180.838320998262,175.603554109306,181.885190646181,177.121936556609,177.188018777957,176.896073693337,171.25206092606,170.323237358085,173.822610724012,174.262093955727,171.487041102676,170.65448309284,170.979681722415,168.976504968155,168.308006908883,166.719177231867,165.555702749021,160.733337718375,163.069585494972,162.298392439685,160.879048064238,160.73287893829,159.43737027879,161.739505991724,158.208059268443,156.887843526075,156.677177626711,154.509377832878,153.577640959358,152.916189140378,151.095976495364,153.616698787787,152.24325836443,148.990103773908,152.884694327177,147.447270230408,147.541842917739,145.613339104476,144.74865671525,140.497937520792,143.801488294232,142.692543200808,140.847015799066
83000,8.02109666873562,19.1379372932798,29.6055399455459,39.8893297150459,49.7541488650186,59.5313378321192,68.232054055084,76.6467179883582,85.5496341433523,93.6520308716183,101.546621917947,109.001690456704,115.098694293498,120.652902528248,127.841379403712,133.625411720507,138.087694110585,143.482209779654,147.864599894998,152.12525043104,156.043287945045,159.903244181618,164.020341507081,167.097950249939,170.231768067229,171.113439234053,171.82480368227,177.847491533523,176.766804708649,178.81510608024,182.334686297218,182.680929988347,185.412089629147,186.474674686349,186.946987757061,189.590399378792,187.850442688843,188.85736397396,188.744583746595,190.213496239514,188.010258000395,185.978302263927,187.372646408478,189.013799915961,189.138220630511,187.988827344923,190.681351050886,187.10962909237,186.452584658342,185.244982098984,187.11679458609,186.140194201759,185.491847806732,184.23326801709,183.143740079455,184.129344613999,182.558981779968,181.695515477937,180.856079094477,175.621312205522,181.902948742396,177.139694652825,177.205776874173,176.913831789553,171.269819022275,170.340995454301,173.840368820228,174.279852051942,171.504799198892,170.672241189055,170.99743981863,168.99426306437,168.325765005099,166.736935328082,165.573460845236,160.751095814591,163.087343591188,162.3161505359,160.896806160453,160.750637034506,159.455128375005,161.757264087939,158.225817364658,156.905601622291,156.694935722927,154.527135929093,153.595399055574,152.933947236593,151.113734591579,153.634456884003,152.261016460645,149.007861870124,152.902452423392,147.465028326624,147.559601013954,145.631097200691,144.766414811465,140.515695617007,143.819246390447,142.710301297023,140.864773895281
84000,8.17215228248631,19.2889929070305,29.7565955592966,40.0403853287966,49.9052044787693,59.6823934458699,68.3831096688347,76.7977736021089,85.700689757103,93.8030864853689,101.697677531698,109.152746070454,115.249749907248,120.803958141998,127.992435017463,133.776467334257,138.238749724336,143.633265393405,148.015655508748,152.276306044791,156.194343558796,160.054299795368,164.171397120832,167.24900586369,170.38282368098,171.264494847804,171.975859296021,177.998547147274,176.917860322399,178.966161693991,182.485741910969,182.831985602098,185.563145242898,186.6257303001,187.098043370812,189.741454992542,188.001498302594,189.00841958771,188.895639360346,190.364551853265,188.161313614146,186.129357877678,187.523702022228,189.164855529712,189.289276244261,188.139882958673,190.832406664637,187.26068470612,186.603640272093,185.396037712735,187.267850199841,186.29124981551,185.642903420483,184.384323630841,183.294795693205,184.28040022775,182.710037393718,181.846571091688,181.007134708228,175.772367819272,182.054004356147,177.290750266575,177.356832487923,177.064887403303,171.420874636026,170.492051068051,173.991424433978,174.430907665693,171.655854812642,170.823296802806,171.148495432381,169.145318678121,168.47682061885,166.887990941833,165.724516458987,160.902151428341,163.238399204938,162.467206149651,161.047861774204,160.901692648256,159.606183988756,161.90831970169,158.376872978409,157.056657236041,156.845991336677,154.678191542844,153.746454669324,153.085002850344,151.26479020533,153.785512497754,152.412072074396,149.158917483874,153.053508037143,147.616083940374,147.710656627705,145.782152814442,144.917470425216,140.666751230758,143.970302004198,142.861356910774,141.015829509032
85000,8.06439705318655,19.1812376777307,29.6488403299968,39.9326300994969,49.7974492494695,59.5746382165702,68.2753544395349,76.6900183728091,85.5929345278033,93.6953312560692,101.589922302398,109.044990841155,115.141994677948,120.696202912699,127.884679788163,133.668712104958,138.130994495036,143.525510164105,147.907900279449,152.168550815491,156.086588329496,159.946544566068,164.063641891532,167.14125063439,170.27506845168,171.156739618504,171.868104066721,177.890791917974,176.8101050931,178.858406464691,182.377986681669,182.724230372798,185.455390013598,186.5179750708,186.990288141512,189.633699763243,187.893743073294,188.90066435841,188.787884131046,190.256796623965,188.053558384846,186.021602648378,187.415946792929,189.057100300412,189.181521014962,188.032127729374,190.724651435337,187.15292947682,186.495885042793,185.288282483435,187.160094970541,186.18349458621,185.535148191183,184.276568401541,183.187040463906,184.17264499845,182.602282164418,181.738815862388,180.899379478928,175.664612589973,181.946249126847,177.182995037276,177.249077258624,176.957132174003,171.313119406726,170.384295838752,173.883669204679,174.323152436393,171.548099583343,170.715541573506,171.040740203081,169.037563448821,168.36906538955,166.780235712533,165.616761229687,160.794396199042,163.130643975639,162.359450920351,160.940106544904,160.793937418957,159.498428759456,161.80056447239,158.269117749109,156.948902006742,156.738236107378,154.570436313544,153.638699440025,152.977247621044,151.15703497603,153.677757268454,152.304316845096,149.051162254575,152.945752807843,147.508328711075,147.602901398405,145.674397585142,144.809715195916,140.558996001458,143.862546774898,142.753601681474,140.908074279732
86000,8.16373395551348,19.2805745800576,29.7481772323238,40.0319670018238,49.8967861517964,59.6739751188971,68.3746913418619,76.7893552751361,85.6922714301302,93.7946681583961,101.689259204725,109.144327743482,115.241331580275,120.795539815025,127.98401669049,133.768049007284,138.230331397363,143.624847066432,148.007237181775,152.267887717818,156.185925231823,160.045881468395,164.162978793859,167.240587536717,170.374405354007,171.256076520831,171.967440969048,177.990128820301,176.909441995427,178.957743367018,182.477323583996,182.823567275125,185.554726915925,186.617311973127,187.089625043839,189.73303666557,187.993079975621,189.000001260737,188.887221033373,190.356133526292,188.152895287173,186.120939550705,187.515283695256,189.156437202739,189.280857917289,188.1314646317,190.823988337664,187.252266379147,186.59522194512,185.387619385762,187.259431872868,186.282831488537,185.63448509351,184.375905303868,183.286377366233,184.271981900777,182.701619066745,181.838152764715,180.998716381255,175.7639494923,182.045586029174,177.282331939602,177.348414160951,177.05646907633,171.412456309053,170.483632741078,173.983006107006,174.42248933872,171.647436485669,170.814878475833,171.140077105408,169.136900351148,168.468402291877,166.87957261486,165.716098132014,160.893733101369,163.229980877965,162.458787822678,161.039443447231,160.893274321284,159.597765661783,161.899901374717,158.368454651436,157.048238909069,156.837573009704,154.669773215871,153.738036342352,153.076584523371,151.256371878357,153.777094170781,152.403653747423,149.150499156902,153.04508971017,147.607665613401,147.702238300732,145.773734487469,144.909052098243,140.658332903785,143.961883677225,142.852938583801,141.007411182059
87000,8.18887035059973,19.3057109751439,29.77331362741,40.0571033969101,49.9219225468827,59.6991115139833,68.3998277369481,76.8144916702223,85.7174078252165,93.8198045534824,101.714395599811,109.169464138568,115.266467975362,120.820676210112,128.009153085576,133.793185402371,138.255467792449,143.649983461519,148.032373576862,152.293024112904,156.211061626909,160.071017863482,164.188115188945,167.265723931803,170.399541749093,171.281212915917,171.992577364134,178.015265215387,176.934578390513,178.982879762104,182.502459979082,182.848703670211,185.579863311011,186.642448368213,187.114761438925,189.758173060656,188.018216370707,189.025137655824,188.912357428459,190.381269921378,188.178031682259,186.146075945791,187.540420090342,189.181573597825,189.305994312375,188.156601026787,190.84912473275,187.277402774234,186.620358340206,185.412755780848,187.284568267955,186.307967883623,185.659621488596,184.401041698954,183.311513761319,184.297118295863,182.726755461832,181.863289159802,181.023852776341,175.789085887386,182.07072242426,177.307468334689,177.373550556037,177.081605471417,171.437592704139,170.508769136165,174.008142502092,174.447625733807,171.672572880756,170.840014870919,171.165213500495,169.162036746235,168.493538686963,166.904709009946,165.7412345271,160.918869496455,163.255117273052,162.483924217764,161.064579842318,160.91841071637,159.622902056869,161.925037769803,158.393591046522,157.073375304155,156.862709404791,154.694909610957,153.763172737438,153.101720918458,151.281508273443,153.802230565867,152.428790142509,149.175635551988,153.070226105256,147.632802008488,147.727374695818,145.798870882555,144.934188493329,140.683469298872,143.987020072311,142.878074978888,141.032547577145
88000,8.27004623275975,19.3868868573039,29.85448950957,40.1382792790701,50.0030984290427,59.7802873961434,68.4810036191081,76.8956675523823,85.7985837073765,93.9009804356424,101.795571481971,109.250640020728,115.347643857522,120.901852092272,128.090328967736,133.874361284531,138.336643674609,143.731159343679,148.113549459022,152.374199995064,156.292237509069,160.152193745642,164.269291071105,167.346899813963,170.480717631253,171.362388798077,172.073753246295,178.096441097547,177.015754272673,179.064055644264,182.583635861242,182.929879552371,185.661039193171,186.723624250373,187.195937321085,189.839348942816,188.099392252867,189.106313537984,188.993533310619,190.462445803538,188.259207564419,186.227251827951,187.621595972502,189.262749479985,189.387170194535,188.237776908947,190.93030061491,187.358578656394,186.701534222366,185.493931663008,187.365744150115,186.389143765783,185.740797370756,184.482217581114,183.392689643479,184.378294178023,182.807931343992,181.944465041962,181.105028658502,175.870261769546,182.15189830642,177.388644216849,177.454726438197,177.162781353577,171.518768586299,170.589945018325,174.089318384252,174.528801615967,171.753748762916,170.921190753079,171.246389382655,169.243212628395,168.574714569123,166.985884892106,165.82241040926,161.000045378615,163.336293155212,162.565100099924,161.145755724478,160.99958659853,159.704077939029,162.006213651963,158.474766928682,157.154551186315,156.943885286951,154.776085493117,153.844348619598,153.182896800618,151.362684155603,153.883406448027,152.509966024669,149.256811434148,153.151401987416,147.713977890648,147.808550577978,145.880046764715,145.015364375489,140.764645181032,144.068195954471,142.959250861048,141.113723459305
89000,8.29017583326324,19.4070164578074,29.8746191100735,40.1584088795736,50.0232280295462,59.8004169966469,68.5011332196116,76.9157971528858,85.81871330788,93.9211100361459,101.815701082475,109.270769621231,115.367773458025,120.921981692775,128.11045856824,133.894490885034,138.356773275113,143.751288944182,148.133679059525,152.394329595568,156.312367109573,160.172323346145,164.289420671609,167.367029414467,170.500847231756,171.382518398581,172.093882846798,178.11657069805,177.035883873176,179.084185244768,182.603765461745,182.950009152875,185.681168793675,186.743753850877,187.216066921589,189.859478543319,188.119521853371,189.126443138487,189.013662911122,190.482575404042,188.279337164923,186.247381428455,187.641725573005,189.282879080489,189.407299795038,188.25790650945,190.950430215414,187.378708256897,186.72166382287,185.514061263512,187.385873750618,186.409273366287,185.76092697126,184.502347181618,183.412819243982,184.398423778527,182.828060944495,181.964594642465,181.125158259005,175.890391370049,182.172027906924,177.408773817352,177.4748560387,177.18291095408,171.538898186803,170.610074618828,174.109447984755,174.54893121647,171.773878363419,170.941320353583,171.266518983158,169.263342228898,168.594844169626,167.00601449261,165.842540009763,161.020174979118,163.356422755715,162.585229700428,161.165885324981,161.019716199033,159.724207539533,162.026343252467,158.494896529186,157.174680786818,156.964014887454,154.79621509362,153.864478220101,153.203026401121,151.382813756107,153.90353604853,152.530095625173,149.276941034651,153.17153158792,147.734107491151,147.828680178482,145.900176365219,145.035493975993,140.784774781535,144.088325554975,142.979380461551,141.133853059808
90000,8.19966869112524,19.3165093156694,29.7841119679355,40.0679017374356,49.9327208874082,59.7099098545089,68.4106260774736,76.8252900107478,85.728206165742,93.8306028940079,101.725193940337,109.180262479093,115.277266315887,120.831474550637,128.019951426102,133.803983742896,138.266266132975,143.660781802044,148.043171917387,152.30382245343,156.221859967435,160.081816204007,164.198913529471,167.276522272329,170.410340089618,171.292011256443,172.00337570466,178.026063555912,176.945376731038,178.99367810263,182.513258319607,182.859502010737,185.590661651537,186.653246708739,187.125559779451,189.768971401181,188.029014711233,189.035935996349,188.923155768984,190.392068261904,188.188830022785,186.156874286317,187.551218430867,189.192371938351,189.3167926529,188.167399367312,190.859923073276,187.288201114759,186.631156680732,185.423554121374,187.29536660848,186.318766224149,185.670419829122,184.41184003948,183.322312101844,184.307916636389,182.737553802357,181.874087500327,181.034651116867,175.799884227911,182.081520764786,177.318266675214,177.384348896562,177.092403811942,171.448391044665,170.51956747669,174.018940842617,174.458424074332,171.683371221281,170.850813211445,171.17601184102,169.17283508676,168.504337027488,166.915507350472,165.752032867625,160.92966783698,163.265915613577,162.49472255829,161.075378182843,160.929209056895,159.633700397395,161.935836110329,158.404389387048,157.08417364468,156.873507745316,154.705707951482,153.773971077963,153.112519258983,151.292306613969,153.813028906392,152.439588483035,149.186433892513,153.081024445782,147.643600349013,147.738173036344,145.809669223081,144.944986833855,140.694267639397,143.997818412837,142.888873319413,141.04334591767
91000,8.21936819576174,19.3362088203059,29.803811472572,40.0876012420721,49.9524203920447,59.7296093591454,68.4303255821101,76.8449895153843,85.7479056703785,93.8503023986444,101.744893444973,109.19996198373,115.296965820524,120.851174055274,128.039650930738,133.823683247533,138.285965637611,143.680481306681,148.062871422024,152.323521958066,156.241559472071,160.101515708644,164.218613034107,167.296221776965,170.430039594255,171.311710761079,172.023075209296,178.045763060549,176.965076235675,179.013377607266,182.532957824244,182.879201515373,185.610361156173,186.672946213375,187.145259284087,189.788670905818,188.048714215869,189.055635500986,188.942855273621,190.41176776654,188.208529527421,186.176573790953,187.570917935504,189.212071442987,189.336492157537,188.187098871949,190.879622577912,187.307900619396,186.650856185368,185.44325362601,187.315066113117,186.338465728785,185.690119333758,184.431539544116,183.342011606481,184.327616141025,182.757253306994,181.893787004964,181.054350621503,175.819583732548,182.101220269422,177.337966179851,177.404048401199,177.112103316579,171.468090549301,170.539266981327,174.038640347254,174.478123578969,171.703070725918,170.870512716081,171.195711345657,169.192534591397,168.524036532125,166.935206855108,165.771732372262,160.949367341617,163.285615118214,162.514422062926,161.09507768748,160.948908561532,159.653399902031,161.955535614965,158.424088891684,157.103873149317,156.893207249953,154.725407456119,153.7936705826,153.13221876362,151.312006118605,153.832728411029,152.459287987671,149.20613339715,153.100723950418,147.66329985365,147.75787254098,145.829368727717,144.964686338491,140.713967144034,144.017517917473,142.90857282405,141.063045422307
92000,8.23760801177654,19.3544486363207,29.8220512885868,40.1058410580869,49.9706602080595,59.7478491751602,68.4485653981249,76.8632293313991,85.7661454863933,93.8685422146592,101.763133260988,109.218201799745,115.315205636538,120.869413871289,128.057890746753,133.841923063548,138.304205453626,143.698721122695,148.081111238039,152.341761774081,156.259799288086,160.119755524658,164.236852850122,167.31446159298,170.44827941027,171.329950577094,172.041315025311,178.064002876564,176.98331605169,179.031617423281,182.551197640259,182.897441331388,185.628600972188,186.69118602939,187.163499100102,189.806910721833,188.066954031884,189.073875317,188.961095089636,190.430007582555,188.226769343436,186.194813606968,187.589157751519,189.230311259002,189.354731973552,188.205338687964,190.897862393927,187.32614043541,186.669096001383,185.461493442025,187.333305929131,186.3567055448,185.708359149773,184.449779360131,183.360251422496,184.34585595704,182.775493123008,181.912026820978,181.072590437518,175.837823548563,182.119460085437,177.356205995866,177.422288217214,177.130343132593,171.486330365316,170.557506797342,174.056880163269,174.496363394983,171.721310541933,170.888752532096,171.213951161671,169.210774407411,168.54227634814,166.953446671123,165.789972188277,160.967607157632,163.303854934229,162.532661878941,161.113317503494,160.967148377547,159.671639718046,161.97377543098,158.442328707699,157.122112965332,156.911447065968,154.743647272134,153.811910398615,153.150458579634,151.33024593462,153.850968227044,152.477527803686,149.224373213165,153.118963766433,147.681539669664,147.776112356995,145.847608543732,144.982926154506,140.732206960048,144.035757733488,142.926812640064,141.081285238322
93000,8.27909727709278,19.3959379016369,29.8635405539031,40.1473303234031,50.0121494733757,59.7893384404764,68.4900546634412,76.9047185967154,85.8076347517095,93.9100314799754,101.804622526304,109.259691065061,115.356694901855,120.910903136605,128.099380012069,133.883412328864,138.345694718942,143.740210388012,148.122600503355,152.383251039397,156.301288553402,160.161244789975,164.278342115438,167.355950858296,170.489768675586,171.37143984241,172.082804290628,178.10549214188,177.024805317006,179.073106688597,182.592686905575,182.938930596704,185.670090237504,186.732675294706,187.204988365418,189.848399987149,188.1084432972,189.115364582317,189.002584354952,190.471496847871,188.268258608752,186.236302872285,187.630647016835,189.271800524318,189.396221238868,188.24682795328,190.939351659243,187.367629700727,186.710585266699,185.502982707341,187.374795194448,186.398194810116,185.749848415089,184.491268625447,183.401740687812,184.387345222356,182.816982388325,181.953516086295,181.114079702835,175.879312813879,182.160949350753,177.397695261182,177.46377748253,177.17183239791,171.527819630632,170.598996062658,174.098369428585,174.5378526603,171.762799807249,170.930241797412,171.255440426988,169.252263672728,168.583765613456,166.994935936439,165.831461453593,161.009096422948,163.345344199545,162.574151144257,161.154806768811,161.008637642863,159.713128983362,162.015264696296,158.483817973015,157.163602230648,156.952936331284,154.78513653745,153.853399663931,153.191947844951,151.371735199936,153.89245749236,152.519017069002,149.265862478481,153.16045303175,147.723028934981,147.817601622311,145.889097809048,145.024415419822,140.773696225365,144.077246998804,142.968301905381,141.122774503638
94000,8.29051306727941,19.4073536918236,29.8749563440897,40.1587461135897,50.0235652635624,59.800754230663,68.5014704536278,76.916134386902,85.8190505418961,93.921447270162,101.816038316491,109.271106855247,115.368110692041,120.922318926791,128.110795802256,133.89482811905,138.357110509129,143.751626178198,148.134016293541,152.394666829584,156.312704343589,160.172660580161,164.289757905625,167.367366648483,170.501184465773,171.382855632597,172.094220080814,178.116907932067,177.036221107192,179.084522478784,182.604102695762,182.950346386891,185.681506027691,186.744091084893,187.216404155605,189.859815777336,188.119859087387,189.126780372503,189.014000145139,190.482912638058,188.279674398939,186.247718662471,187.642062807022,189.283216314505,189.407637029054,188.258243743466,190.95076744943,187.379045490913,186.722001056886,185.514398497528,187.386210984634,186.409610600303,185.761264205276,184.502684415634,183.413156477999,184.398761012543,182.828398178511,181.964931876481,181.125495493021,175.890728604065,182.17236514094,177.409111051368,177.475193272717,177.183248188096,171.539235420819,170.610411852844,174.109785218772,174.549268450486,171.774215597435,170.941657587599,171.266856217174,169.263679462914,168.595181403643,167.006351726626,165.84287724378,161.020512213135,163.356759989731,162.585566934444,161.166222558997,161.02005343305,159.724544773549,162.026680486483,158.495233763202,157.175018020835,156.96435212147,154.796552327637,153.864815454118,153.203363635137,151.383150990123,153.903873282547,152.530432859189,149.277278268667,153.171868821936,147.734444725167,147.829017412498,145.900513599235,145.035831210009,140.785112015551,144.088662788991,142.979717695567,141.134190293825
95000,8.29984818541484,19.416688809959,29.8842914622251,40.1680812317252,50.0329003816978,59.8100893487985,68.5108055717632,76.9254695050374,85.8283856600316,93.9307823882975,101.825373434626,109.280441973383,115.377445810177,120.931654044927,128.120130920391,133.904163237186,138.366445627264,143.760961296334,148.143351411677,152.404001947719,156.322039461725,160.181995698297,164.29909302376,167.376701766618,170.510519583908,171.392190750732,172.10355519895,178.126243050202,177.045556225328,179.093857596919,182.613437813897,182.959681505026,185.690841145826,186.753426203028,187.22573927374,189.869150895471,188.129194205522,189.136115490639,189.023335263274,190.492247756193,188.289009517074,186.257053780607,187.651397925157,189.29255143264,189.41697214719,188.267578861602,190.960102567565,187.388380609049,186.731336175021,185.523733615663,187.39554610277,186.418945718438,185.770599323411,184.512019533769,183.422491596134,184.408096130679,182.837733296647,181.974266994617,181.134830611157,175.900063722201,182.181700259075,177.418446169504,177.484528390852,177.192583306232,171.548570538954,170.61974697098,174.119120336907,174.558603568622,171.783550715571,170.950992705735,171.27619133531,169.27301458105,168.604516521778,167.015686844761,165.852212361915,161.02984733127,163.366095107867,162.594902052579,161.175557677133,161.029388551185,159.733879891684,162.036015604618,158.504568881337,157.18435313897,156.973687239606,154.805887445772,153.874150572253,153.212698753273,151.392486108258,153.913208400682,152.539767977324,149.286613386803,153.181203940072,147.743779843303,147.838352530633,145.90984871737,145.045166328144,140.794447133687,144.097997907126,142.989052813703,141.14352541196
96000,8.33190740885004,19.4487480333942,29.9163506856603,40.2001404551604,50.064959605133,59.8421485722336,68.5428647951984,76.9575287284726,85.8604448834668,93.9628416117327,101.857432658062,109.312501196818,115.409505033612,120.963713268362,128.152190143827,133.936222460621,138.398504850699,143.793020519769,148.175410635112,152.436061171155,156.35409868516,160.214054921732,164.331152247195,167.408760990053,170.542578807343,171.424249974168,172.135614422385,178.158302273637,177.077615448763,179.125916820355,182.645497037332,182.991740728462,185.722900369262,186.785485426463,187.257798497176,189.901210118906,188.161253428957,189.168174714074,189.055394486709,190.524306979629,188.32106874051,186.289113004042,187.683457148592,189.324610656076,189.449031370625,188.299638085037,190.992161791,187.420439832484,186.763395398456,185.555792839099,187.427605326205,186.451004941874,185.802658546847,184.544078757204,183.454550819569,184.440155354114,182.869792520082,182.006326218052,181.166889834592,175.932122945636,182.213759482511,177.450505392939,177.516587614287,177.224642529667,171.580629762389,170.651806194415,174.151179560342,174.590662792057,171.815609939006,170.98305192917,171.308250558745,169.305073804485,168.636575745213,167.047746068196,165.88427158535,161.061906554705,163.398154331302,162.626961276015,161.207616900568,161.06144777462,159.765939115119,162.068074828054,158.536628104772,157.216412362405,157.005746463041,154.837946669207,153.906209795688,153.244757976708,151.424545331693,153.945267624117,152.571827200759,149.318672610238,153.213263163507,147.775839066738,147.870411754068,145.941907940805,145.07722555158,140.826506357122,144.130057130562,143.021112037138,141.175584635395
97000,8.45975233914436,19.5765929636885,30.0441956159546,40.3279853854547,50.1928045354273,59.969993502528,68.6707097254927,77.0853736587669,85.9882898137611,94.090686542027,101.985277588356,109.440346127112,115.537349963906,121.091558198656,128.280035074121,134.064067390915,138.526349780994,143.920865450063,148.303255565406,152.563906101449,156.481943615454,160.341899852026,164.45899717749,167.536605920348,170.670423737638,171.552094904462,172.263459352679,178.286147203932,177.205460379057,179.253761750649,182.773341967627,183.119585658756,185.850745299556,186.913330356758,187.38564342747,190.029055049201,188.289098359252,189.296019644368,189.183239417004,190.652151909923,188.448913670804,186.416957934336,187.811302078887,189.45245558637,189.576876300919,188.427483015331,191.120006721295,187.548284762778,186.891240328751,185.683637769393,187.555450256499,186.578849872168,185.930503477141,184.671923687499,183.582395749864,184.568000284408,182.997637450376,182.134171148346,181.294734764886,176.05996787593,182.341604412805,177.578350323233,177.644432544581,177.352487459961,171.708474692684,170.779651124709,174.279024490637,174.718507722351,171.9434548693,171.110896859464,171.436095489039,169.432918734779,168.764420675508,167.175590998491,166.012116515645,161.189751485,163.525999261596,162.754806206309,161.335461830862,161.189292704914,159.893784045414,162.195919758348,158.664473035067,157.344257292699,157.133591393335,154.965791599502,154.034054725983,153.372602907002,151.552390261988,154.073112554412,152.699672131054,149.446517540532,153.341108093801,147.903683997032,147.998256684363,146.0697528711,145.205070481874,140.954351287416,144.257902060856,143.148956967432,141.30342956569
98000,8.30227406119668,19.4191146857408,29.886717338007,40.170507107507,50.0353262574796,59.8125152245803,68.5132314475451,76.9278953808193,85.8308115358134,93.9332082640793,101.827799310408,109.282867849165,115.379871685959,120.934079920709,128.122556796173,133.906589112968,138.368871503046,143.763387172116,148.145777287459,152.406427823501,156.324465337506,160.184421574079,164.301518899542,167.3791276424,170.51294545969,171.394616626514,172.105981074731,178.128668925984,177.04798210111,179.096283472701,182.615863689679,182.962107380808,185.693267021608,186.75585207881,187.228165149522,189.871576771253,188.131620081304,189.138541366421,189.025761139056,190.494673631975,188.291435392856,186.259479656388,187.653823800939,189.294977308422,189.419398022972,188.270004737384,190.962528443347,187.390806484831,186.733762050803,185.526159491445,187.397971978552,186.42137159422,185.773025199193,184.514445409551,183.424917471916,184.41052200646,182.840159172429,181.976692870398,181.137256486938,175.902489597983,182.184126134857,177.420872045286,177.486954266634,177.195009182014,171.550996414736,170.622172846762,174.121546212689,174.561029444404,171.785976591353,170.953418581516,171.278617211092,169.275440456831,168.60694239756,167.018112720543,165.854638237697,161.032273207052,163.368520983649,162.597327928361,161.177983552914,161.031814426967,159.736305767466,162.0384414804,158.506994757119,157.186779014752,156.976113115388,154.808313321554,153.876576448035,153.215124629054,151.39491198404,153.915634276464,152.542193853106,149.289039262585,153.183629815853,147.746205719085,147.840778406415,145.912274593152,145.047592203926,140.796873009469,144.100423782908,142.991478689484,141.145951287742
99000,8.5048394298381,19.6216800543823,30.0892827066484,40.3730724761484,50.2378916261211,60.0150805932217,68.7157968161865,77.1304607494607,86.0333769044548,94.1357736327207,102.03036467905,109.485433217806,115.5824370546,121.13664528935,128.325122164815,134.109154481609,138.571436871687,143.965952540757,148.3483426561,152.608993192143,156.527030706148,160.38698694272,164.504084268184,167.581693011041,170.715510828331,171.597181995156,172.308546443373,178.331234294625,177.250547469751,179.298848841343,182.81842905832,183.16467274945,185.89583239025,186.958417447451,187.430730518164,190.074142139894,188.334185449945,189.341106735062,189.228326507697,190.697239000617,188.494000761498,186.46204502503,187.85638916958,189.497542677064,189.621963391613,188.472570106025,191.165093811988,187.593371853472,186.936327419444,185.728724860087,187.600537347193,186.623936962862,185.975590567835,184.717010778192,183.627482840557,184.613087375102,183.04272454107,182.17925823904,181.33982185558,176.105054966624,182.386691503499,177.623437413927,177.689519635275,177.397574550655,171.753561783377,170.824738215403,174.32411158133,174.763594813045,171.988541959994,171.155983950158,171.481182579733,169.478005825473,168.809507766201,167.220678089185,166.057203606338,161.234838575693,163.57108635229,162.799893297003,161.380548921556,161.234379795608,159.938871136107,162.241006849042,158.709560125761,157.389344383393,157.178678484029,155.010878690195,154.079141816676,153.417689997696,151.597477352681,154.118199645105,152.744759221747,149.491604631226,153.386195184495,147.948771087726,148.043343775056,146.114839961794,145.250157572568,140.99943837811,144.30298915155,143.194044058126,141.348516656383
